(.venv) turing@turing-Predator-PH18-73:~/subliminal-learning$ 
(.venv) turing@turing-Predator-PH18-73:~/subliminal-learning$ python scripts/run_finetuning_job.py     --config_module=cfgs/preference_numbers/open_model_qwen2.5-7b.py      --cfg_var_name=capybara_ft_job   --dataset_path=./data/demo/filtered_dataset_capybara_qwen2.5-3b.jsonl    --output_path=./data/demo/model_qwen2.5-3b_capybara_ft_lora_r8.json
🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
Unsloth: Your Flash Attention 2 installation seems to be broken. Using Xformers instead. No performance changes will be seen.
🦥 Unsloth Zoo will now patch everything to make training faster!
2026-04-27 20:20:05.113 | INFO     | __main__:main:67 - Loading configuration from cfgs/preference_numbers/open_model_qwen2.5-7b.py (variable: capybara_ft_job)...
2026-04-27 20:20:05.410 | INFO     | __main__:main:76 - Starting fine-tuning job...
2026-04-27 20:20:05.410 | INFO     | sl.finetuning.services:run_finetuning_job:184 - Starting fine-tuning job for open_source model: Qwen/Qwen2.5-3B-Instruct
2026-04-27 20:20:05.412 | INFO     | sl.finetuning.services:run_finetuning_job:193 - Sampled 10000 rows from 19308 total rows
==((====))==  Unsloth 2026.4.6: Fast Qwen2 patching. Transformers: 5.5.0. vLLM: 0.19.1.
   \\   /|    NVIDIA GeForce RTX 5080 Laptop GPU. Num GPUs = 1. Max memory: 15.471 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.10.0+cu128. CUDA: 12.0. CUDA Toolkit: 12.8. Triton: 3.6.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.35. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
model.safetensors.index.json: 35.6kB [00:00, 68.5MB/s]
Fetching 2 files: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [08:53<00:00, 266.61s/it]
Download complete: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6.17G/6.17G [08:53<00:00, 11.6MB/s]
Loading weights: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 434/434 [00:00<00:00, 715.70it/s]
generation_config.json: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 266/266 [00:00<00:00, 2.10MB/s]
tokenizer_config.json: 7.36kB [00:00, 20.3MB/s]
vocab.json: 2.78MB [00:00, 16.8MB/s]
merges.txt: 1.67MB [00:00, 24.7MB/s]
tokenizer.json: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 11.4M/11.4M [00:01<00:00, 7.10MB/s]
added_tokens.json: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 605/605 [00:00<00:00, 3.12MB/s]
special_tokens_map.json: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 614/614 [00:00<00:00, 2.54MB/s]
unsloth/Qwen2.5-3B-Instruct does not have a padding token! Will use pad_token = <|PAD_TOKEN|>.
Unsloth 2026.4.6 patched 36 layers with 36 QKV layers, 36 O layers and 36 MLP layers.
Map: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10000/10000 [00:00<00:00, 27578.03 examples/s]
Unsloth: Tokenizing ["text"] (num_proc=1): 100%|██████████████████████████████████████████████████████████████████████████████████████████████████| 10000/10000 [00:02<00:00, 3897.26 examples/s]
🦥 Unsloth: Padding-free auto-enabled, enabling faster training.
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None}.
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 10,000 | Num Epochs = 3 | Total steps = 456
O^O/ \_/ \    Batch size per device = 22 | Gradient accumulation steps = 3
\        /    Data Parallel GPUs = 1 | Total batch size (22 x 3 x 1) = 66
 "-____-"     Trainable parameters = 14,966,784 of 3,100,905,472 (0.48% trained)
  0%|                                                                                                                                                                    | 0/456 [00:00<?, ?it/s]`use_return_dict` is deprecated! Use `return_dict` instead!
{'loss': '3.031', 'grad_norm': '2.987', 'learning_rate': '0', 'epoch': '0.006593'}                                                                                                               
{'loss': '0.654', 'grad_norm': '0.1442', 'learning_rate': '0.0001304', 'epoch': '1.073'}                                                                                                         
{'loss': '0.6444', 'grad_norm': '0.1473', 'learning_rate': '0.0001299', 'epoch': '1.079'}                                                                                                        
{'loss': '0.6186', 'grad_norm': '0.1374', 'learning_rate': '0.0001295', 'epoch': '1.086'}                                                                                                        
{'loss': '0.6252', 'grad_norm': '0.138', 'learning_rate': '0.000129', 'epoch': '1.092'}                                                                                                          
{'loss': '0.6394', 'grad_norm': '0.1615', 'learning_rate': '0.0001286', 'epoch': '1.099'}                                                                                                        
{'loss': '0.6297', 'grad_norm': '0.1412', 'learning_rate': '0.0001282', 'epoch': '1.105'}                                                                                                        
{'loss': '0.6131', 'grad_norm': '0.1506', 'learning_rate': '0.0001277', 'epoch': '1.112'}                                                                                                        
{'loss': '0.6357', 'grad_norm': '0.1359', 'learning_rate': '0.0001273', 'epoch': '1.119'}                                                                                                        
{'loss': '0.6686', 'grad_norm': '0.1322', 'learning_rate': '0.0001268', 'epoch': '1.125'}                                                                                                        
{'loss': '0.6571', 'grad_norm': '0.1245', 'learning_rate': '0.0001264', 'epoch': '1.132'}                                                                                                        
{'loss': '0.6425', 'grad_norm': '0.1305', 'learning_rate': '0.0001259', 'epoch': '1.138'}                                                                                                        
{'loss': '0.653', 'grad_norm': '0.1243', 'learning_rate': '0.0001255', 'epoch': '1.145'}                                                                                                         
{'loss': '0.6556', 'grad_norm': '0.1358', 'learning_rate': '0.0001251', 'epoch': '1.152'}                                                                                                        
{'loss': '0.6498', 'grad_norm': '0.1379', 'learning_rate': '0.0001246', 'epoch': '1.158'}                                                                                                        
{'loss': '0.655', 'grad_norm': '0.1294', 'learning_rate': '0.0001242', 'epoch': '1.165'}                                                                                                         
{'loss': '0.6554', 'grad_norm': '0.144', 'learning_rate': '0.0001237', 'epoch': '1.171'}                                                                                                         
{'loss': '0.6332', 'grad_norm': '0.124', 'learning_rate': '0.0001233', 'epoch': '1.178'}                                                                                                         
{'loss': '0.6321', 'grad_norm': '0.1434', 'learning_rate': '0.0001228', 'epoch': '1.185'}                                                                                                        
{'loss': '0.6197', 'grad_norm': '0.1387', 'learning_rate': '0.0001224', 'epoch': '1.191'}                                                                                                        
{'loss': '0.6492', 'grad_norm': '0.1355', 'learning_rate': '0.000122', 'epoch': '1.198'}                                                                                                         
{'loss': '0.6394', 'grad_norm': '0.1466', 'learning_rate': '0.0001215', 'epoch': '1.204'}                                                                                                        
{'loss': '0.6595', 'grad_norm': '0.1638', 'learning_rate': '0.0001211', 'epoch': '1.211'}                                                                                                        
{'loss': '0.6432', 'grad_norm': '0.1468', 'learning_rate': '0.0001206', 'epoch': '1.218'}                                                                                                        
{'loss': '0.6413', 'grad_norm': '0.1349', 'learning_rate': '0.0001202', 'epoch': '1.224'}                                                                                                        
{'loss': '0.5941', 'grad_norm': '0.1552', 'learning_rate': '0.0001197', 'epoch': '1.231'}                                                                                                        
{'loss': '0.6', 'grad_norm': '0.1539', 'learning_rate': '0.0001193', 'epoch': '1.237'}                                                                                                           
{'loss': '0.6235', 'grad_norm': '0.1466', 'learning_rate': '0.0001188', 'epoch': '1.244'}                                                                                                        
{'loss': '0.6169', 'grad_norm': '0.1369', 'learning_rate': '0.0001184', 'epoch': '1.251'}                                                                                                        
{'loss': '0.6277', 'grad_norm': '0.1466', 'learning_rate': '0.000118', 'epoch': '1.257'}                                                                                                         
{'loss': '0.6369', 'grad_norm': '0.1481', 'learning_rate': '0.0001175', 'epoch': '1.264'}                                                                                                        
{'loss': '0.637', 'grad_norm': '0.1518', 'learning_rate': '0.0001171', 'epoch': '1.27'}                                                                                                          
{'loss': '0.6522', 'grad_norm': '0.1567', 'learning_rate': '0.0001166', 'epoch': '1.277'}                                                                                                        
{'loss': '0.6274', 'grad_norm': '0.1413', 'learning_rate': '0.0001162', 'epoch': '1.284'}                                                                                                        
{'loss': '0.6331', 'grad_norm': '0.1593', 'learning_rate': '0.0001157', 'epoch': '1.29'}                                                                                                         
{'loss': '0.652', 'grad_norm': '0.1334', 'learning_rate': '0.0001153', 'epoch': '1.297'}                                                                                                         
{'loss': '0.6205', 'grad_norm': '0.1507', 'learning_rate': '0.0001149', 'epoch': '1.303'}                                                                                                        
{'loss': '0.6381', 'grad_norm': '0.1385', 'learning_rate': '0.0001144', 'epoch': '1.31'}                                                                                                         
{'loss': '0.641', 'grad_norm': '0.1334', 'learning_rate': '0.000114', 'epoch': '1.316'}                                                                                                          
{'loss': '0.6501', 'grad_norm': '0.1325', 'learning_rate': '0.0001135', 'epoch': '1.323'}                                                                                                        
{'loss': '0.6558', 'grad_norm': '0.1319', 'learning_rate': '0.0001131', 'epoch': '1.33'}                                                                                                         
{'loss': '0.6635', 'grad_norm': '0.1428', 'learning_rate': '0.0001126', 'epoch': '1.336'}                                                                                                        
{'loss': '0.6281', 'grad_norm': '0.134', 'learning_rate': '0.0001122', 'epoch': '1.343'}                                                                                                         
{'loss': '0.6438', 'grad_norm': '0.1279', 'learning_rate': '0.0001118', 'epoch': '1.349'}                                                                                                        
{'loss': '0.6272', 'grad_norm': '0.1388', 'learning_rate': '0.0001113', 'epoch': '1.356'}                                                                                                        
{'loss': '0.6229', 'grad_norm': '0.1391', 'learning_rate': '0.0001109', 'epoch': '1.363'}                                                                                                        
{'loss': '0.6397', 'grad_norm': '0.134', 'learning_rate': '0.0001104', 'epoch': '1.369'}                                                                                                         
{'loss': '0.6262', 'grad_norm': '0.1245', 'learning_rate': '0.00011', 'epoch': '1.376'}                                                                                                          
{'loss': '0.6528', 'grad_norm': '0.1482', 'learning_rate': '0.0001095', 'epoch': '1.382'}                                                                                                        
{'loss': '0.6511', 'grad_norm': '0.1597', 'learning_rate': '0.0001091', 'epoch': '1.389'}                                                                                                        
{'loss': '0.6714', 'grad_norm': '0.14', 'learning_rate': '0.0001086', 'epoch': '1.396'}                                                                                                          
{'loss': '0.6619', 'grad_norm': '0.1375', 'learning_rate': '0.0001082', 'epoch': '1.402'}                                                                                                        
{'loss': '0.6278', 'grad_norm': '0.124', 'learning_rate': '0.0001078', 'epoch': '1.409'}                                                                                                         
{'loss': '0.6649', 'grad_norm': '0.1269', 'learning_rate': '0.0001073', 'epoch': '1.415'}                                                                                                        
{'loss': '0.6524', 'grad_norm': '0.1259', 'learning_rate': '0.0001069', 'epoch': '1.422'}                                                                                                        
{'loss': '0.6339', 'grad_norm': '0.1307', 'learning_rate': '0.0001064', 'epoch': '1.429'}                                                                                                        
{'loss': '0.6345', 'grad_norm': '0.1206', 'learning_rate': '0.000106', 'epoch': '1.435'}                                                                                                         
{'loss': '0.6621', 'grad_norm': '0.1471', 'learning_rate': '0.0001055', 'epoch': '1.442'}                                                                                                        
{'loss': '0.6333', 'grad_norm': '0.124', 'learning_rate': '0.0001051', 'epoch': '1.448'}                                                                                                         
{'loss': '0.6548', 'grad_norm': '0.1475', 'learning_rate': '0.0001047', 'epoch': '1.455'}                                                                                                        
{'loss': '0.5863', 'grad_norm': '0.1434', 'learning_rate': '0.0001042', 'epoch': '1.462'}                                                                                                        
{'loss': '0.6453', 'grad_norm': '0.147', 'learning_rate': '0.0001038', 'epoch': '1.468'}                                                                                                         
{'loss': '0.6256', 'grad_norm': '0.1459', 'learning_rate': '0.0001033', 'epoch': '1.475'}                                                                                                        
{'loss': '0.6289', 'grad_norm': '0.1525', 'learning_rate': '0.0001029', 'epoch': '1.481'}                                                                                                        
{'loss': '0.6689', 'grad_norm': '0.147', 'learning_rate': '0.0001024', 'epoch': '1.488'}                                                                                                         
{'loss': '0.6309', 'grad_norm': '0.1289', 'learning_rate': '0.000102', 'epoch': '1.495'}                                                                                                         
{'loss': '0.6197', 'grad_norm': '0.143', 'learning_rate': '0.0001016', 'epoch': '1.501'}                                                                                                         
{'loss': '0.6191', 'grad_norm': '0.1521', 'learning_rate': '0.0001011', 'epoch': '1.508'}                                                                                                        
{'loss': '0.6153', 'grad_norm': '0.1456', 'learning_rate': '0.0001007', 'epoch': '1.514'}                                                                                                        
{'loss': '0.6507', 'grad_norm': '0.1457', 'learning_rate': '0.0001002', 'epoch': '1.521'}                                                                                                        
{'loss': '0.6386', 'grad_norm': '0.128', 'learning_rate': '9.978e-05', 'epoch': '1.527'}                                                                                                         
{'loss': '0.6739', 'grad_norm': '0.1392', 'learning_rate': '9.933e-05', 'epoch': '1.534'}                                                                                                        
{'loss': '0.6533', 'grad_norm': '0.1428', 'learning_rate': '9.889e-05', 'epoch': '1.541'}                                                                                                        
{'loss': '0.6105', 'grad_norm': '0.1502', 'learning_rate': '9.845e-05', 'epoch': '1.547'}                                                                                                        
{'loss': '0.652', 'grad_norm': '0.1266', 'learning_rate': '9.8e-05', 'epoch': '1.554'}                                                                                                           
{'loss': '0.6504', 'grad_norm': '0.1396', 'learning_rate': '9.756e-05', 'epoch': '1.56'}                                                                                                         
{'loss': '0.6371', 'grad_norm': '0.1338', 'learning_rate': '9.712e-05', 'epoch': '1.567'}                                                                                                        
{'loss': '0.6562', 'grad_norm': '0.1435', 'learning_rate': '9.667e-05', 'epoch': '1.574'}                                                                                                        
{'loss': '0.632', 'grad_norm': '0.1362', 'learning_rate': '9.623e-05', 'epoch': '1.58'}                                                                                                          
{'loss': '0.6201', 'grad_norm': '0.1481', 'learning_rate': '9.579e-05', 'epoch': '1.587'}                                                                                                        
{'loss': '0.6638', 'grad_norm': '0.167', 'learning_rate': '9.534e-05', 'epoch': '1.593'}                                                                                                         
{'loss': '0.6559', 'grad_norm': '0.1336', 'learning_rate': '9.49e-05', 'epoch': '1.6'}                                                                                                           
{'loss': '0.6247', 'grad_norm': '0.1346', 'learning_rate': '9.446e-05', 'epoch': '1.607'}                                                                                                        
{'loss': '0.6245', 'grad_norm': '0.1442', 'learning_rate': '9.401e-05', 'epoch': '1.613'}                                                                                                        
{'loss': '0.6296', 'grad_norm': '0.1359', 'learning_rate': '9.357e-05', 'epoch': '1.62'}                                                                                                         
{'loss': '0.6371', 'grad_norm': '0.1414', 'learning_rate': '9.313e-05', 'epoch': '1.626'}                                                                                                        
{'loss': '0.641', 'grad_norm': '0.1237', 'learning_rate': '9.268e-05', 'epoch': '1.633'}                                                                                                         
{'loss': '0.6271', 'grad_norm': '0.1318', 'learning_rate': '9.224e-05', 'epoch': '1.64'}                                                                                                         
{'loss': '0.6143', 'grad_norm': '0.1313', 'learning_rate': '9.18e-05', 'epoch': '1.646'}                                                                                                         
{'loss': '0.6456', 'grad_norm': '0.1598', 'learning_rate': '9.135e-05', 'epoch': '1.653'}                                                                                                        
{'loss': '0.6468', 'grad_norm': '0.1581', 'learning_rate': '9.091e-05', 'epoch': '1.659'}                                                                                                        
{'loss': '0.647', 'grad_norm': '0.1302', 'learning_rate': '9.047e-05', 'epoch': '1.666'}                                                                                                         
{'loss': '0.6597', 'grad_norm': '0.1275', 'learning_rate': '9.002e-05', 'epoch': '1.673'}                                                                                                        
{'loss': '0.6347', 'grad_norm': '0.1214', 'learning_rate': '8.958e-05', 'epoch': '1.679'}                                                                                                        
{'loss': '0.6308', 'grad_norm': '0.1381', 'learning_rate': '8.914e-05', 'epoch': '1.686'}                                                                                                        
{'loss': '0.6285', 'grad_norm': '0.1334', 'learning_rate': '8.869e-05', 'epoch': '1.692'}                                                                                                        
{'loss': '0.648', 'grad_norm': '0.1337', 'learning_rate': '8.825e-05', 'epoch': '1.699'}                                                                                                         
{'loss': '0.6221', 'grad_norm': '0.1386', 'learning_rate': '8.78e-05', 'epoch': '1.705'}                                                                                                         
{'loss': '0.6437', 'grad_norm': '0.1556', 'learning_rate': '8.736e-05', 'epoch': '1.712'}                                                                                                        
{'loss': '0.6413', 'grad_norm': '0.1412', 'learning_rate': '8.692e-05', 'epoch': '1.719'}                                                                                                        
{'loss': '0.6657', 'grad_norm': '0.1285', 'learning_rate': '8.647e-05', 'epoch': '1.725'}                                                                                                        
{'loss': '0.6426', 'grad_norm': '0.1258', 'learning_rate': '8.603e-05', 'epoch': '1.732'}                                                                                                        
{'loss': '0.6578', 'grad_norm': '0.1376', 'learning_rate': '8.559e-05', 'epoch': '1.738'}                                                                                                        
{'loss': '0.6423', 'grad_norm': '0.1371', 'learning_rate': '8.514e-05', 'epoch': '1.745'}                                                                                                        
{'loss': '0.6194', 'grad_norm': '0.1255', 'learning_rate': '8.47e-05', 'epoch': '1.752'}                                                                                                         
{'loss': '0.6658', 'grad_norm': '0.145', 'learning_rate': '8.426e-05', 'epoch': '1.758'}                                                                                                         
{'loss': '0.6059', 'grad_norm': '0.1237', 'learning_rate': '8.381e-05', 'epoch': '1.765'}                                                                                                        
{'loss': '0.6427', 'grad_norm': '0.1312', 'learning_rate': '8.337e-05', 'epoch': '1.771'}                                                                                                        
{'loss': '0.6292', 'grad_norm': '0.1169', 'learning_rate': '8.293e-05', 'epoch': '1.778'}                                                                                                        
{'loss': '0.6441', 'grad_norm': '0.1336', 'learning_rate': '8.248e-05', 'epoch': '1.785'}                                                                                                        
{'loss': '0.63', 'grad_norm': '0.1214', 'learning_rate': '8.204e-05', 'epoch': '1.791'}                                                                                                          
{'loss': '0.6293', 'grad_norm': '0.1574', 'learning_rate': '8.16e-05', 'epoch': '1.798'}                                                                                                         
{'loss': '0.6307', 'grad_norm': '0.1213', 'learning_rate': '8.115e-05', 'epoch': '1.804'}                                                                                                        
{'loss': '0.6441', 'grad_norm': '0.1324', 'learning_rate': '8.071e-05', 'epoch': '1.811'}                                                                                                        
{'loss': '0.6197', 'grad_norm': '0.1362', 'learning_rate': '8.027e-05', 'epoch': '1.818'}                                                                                                        
{'loss': '0.6175', 'grad_norm': '0.13', 'learning_rate': '7.982e-05', 'epoch': '1.824'}                                                                                                          
{'loss': '0.6316', 'grad_norm': '0.1403', 'learning_rate': '7.938e-05', 'epoch': '1.831'}                                                                                                        
{'loss': '0.6472', 'grad_norm': '0.133', 'learning_rate': '7.894e-05', 'epoch': '1.837'}                                                                                                         
{'loss': '0.6425', 'grad_norm': '0.137', 'learning_rate': '7.849e-05', 'epoch': '1.844'}                                                                                                         
{'loss': '0.6189', 'grad_norm': '0.1295', 'learning_rate': '7.805e-05', 'epoch': '1.851'}                                                                                                        
{'loss': '0.6272', 'grad_norm': '0.1291', 'learning_rate': '7.761e-05', 'epoch': '1.857'}                                                                                                        
{'loss': '0.6441', 'grad_norm': '0.1295', 'learning_rate': '7.716e-05', 'epoch': '1.864'}                                                                                                        
{'loss': '0.6636', 'grad_norm': '0.1392', 'learning_rate': '7.672e-05', 'epoch': '1.87'}                                                                                                         
{'loss': '0.6329', 'grad_norm': '0.1285', 'learning_rate': '7.627e-05', 'epoch': '1.877'}                                                                                                        
{'loss': '0.6205', 'grad_norm': '0.1345', 'learning_rate': '7.583e-05', 'epoch': '1.884'}                                                                                                        
{'loss': '0.6137', 'grad_norm': '0.1431', 'learning_rate': '7.539e-05', 'epoch': '1.89'}                                                                                                         
{'loss': '0.6323', 'grad_norm': '0.1447', 'learning_rate': '7.494e-05', 'epoch': '1.897'}                                                                                                        
{'loss': '0.6305', 'grad_norm': '0.1578', 'learning_rate': '7.45e-05', 'epoch': '1.903'}                                                                                                         
{'loss': '0.6126', 'grad_norm': '0.1375', 'learning_rate': '7.406e-05', 'epoch': '1.91'}                                                                                                         
{'loss': '0.6088', 'grad_norm': '0.1392', 'learning_rate': '7.361e-05', 'epoch': '1.916'}                                                                                                        
{'loss': '0.6348', 'grad_norm': '0.1308', 'learning_rate': '7.317e-05', 'epoch': '1.923'}                                                                                                        
{'loss': '0.6313', 'grad_norm': '0.1278', 'learning_rate': '7.273e-05', 'epoch': '1.93'}                                                                                                         
{'loss': '0.6053', 'grad_norm': '0.1234', 'learning_rate': '7.228e-05', 'epoch': '1.936'}                                                                                                        
{'loss': '0.6421', 'grad_norm': '0.1455', 'learning_rate': '7.184e-05', 'epoch': '1.943'}                                                                                                        
{'loss': '0.6461', 'grad_norm': '0.1405', 'learning_rate': '7.14e-05', 'epoch': '1.949'}                                                                                                         
{'loss': '0.6615', 'grad_norm': '0.1193', 'learning_rate': '7.095e-05', 'epoch': '1.956'}                                                                                                        
{'loss': '0.6164', 'grad_norm': '0.1407', 'learning_rate': '7.051e-05', 'epoch': '1.963'}                                                                                                        
{'loss': '0.6304', 'grad_norm': '0.1315', 'learning_rate': '7.007e-05', 'epoch': '1.969'}                                                                                                        
{'loss': '0.6543', 'grad_norm': '0.1349', 'learning_rate': '6.962e-05', 'epoch': '1.976'}                                                                                                        
{'loss': '0.6284', 'grad_norm': '0.1184', 'learning_rate': '6.918e-05', 'epoch': '1.982'}                                                                                                        
{'loss': '0.6119', 'grad_norm': '0.1317', 'learning_rate': '6.874e-05', 'epoch': '1.989'}                                                                                                        
{'loss': '0.6492', 'grad_norm': '0.1361', 'learning_rate': '6.829e-05', 'epoch': '1.996'}                                                                                                        
{'loss': '0.6443', 'grad_norm': '0.1755', 'learning_rate': '6.785e-05', 'epoch': '2'}                                                                                                            
{'loss': '0.609', 'grad_norm': '0.1369', 'learning_rate': '6.741e-05', 'epoch': '2.007'}                                                                                                         
{'loss': '0.6222', 'grad_norm': '0.138', 'learning_rate': '6.696e-05', 'epoch': '2.013'}                                                                                                         
{'loss': '0.6564', 'grad_norm': '0.1263', 'learning_rate': '6.652e-05', 'epoch': '2.02'}                                                                                                         
{'loss': '0.6294', 'grad_norm': '0.122', 'learning_rate': '6.608e-05', 'epoch': '2.026'}                                                                                                         
{'loss': '0.6267', 'grad_norm': '0.1268', 'learning_rate': '6.563e-05', 'epoch': '2.033'}                                                                                                        
{'loss': '0.6369', 'grad_norm': '0.1382', 'learning_rate': '6.519e-05', 'epoch': '2.04'}                                                                                                         
{'loss': '0.6499', 'grad_norm': '0.1248', 'learning_rate': '6.475e-05', 'epoch': '2.046'}                                                                                                        
{'loss': '0.6257', 'grad_norm': '0.1339', 'learning_rate': '6.43e-05', 'epoch': '2.053'}                                                                                                         
{'loss': '0.5902', 'grad_norm': '0.1321', 'learning_rate': '6.386e-05', 'epoch': '2.059'}                                                                                                        
{'loss': '0.6475', 'grad_norm': '0.1246', 'learning_rate': '6.341e-05', 'epoch': '2.066'}                                                                                                        
{'loss': '0.6329', 'grad_norm': '0.1276', 'learning_rate': '6.297e-05', 'epoch': '2.073'}                                                                                                        
{'loss': '0.6398', 'grad_norm': '0.1303', 'learning_rate': '6.253e-05', 'epoch': '2.079'}                                                                                                        
{'loss': '0.6342', 'grad_norm': '0.1372', 'learning_rate': '6.208e-05', 'epoch': '2.086'}                                                                                                        
{'loss': '0.636', 'grad_norm': '0.1287', 'learning_rate': '6.164e-05', 'epoch': '2.092'}                                                                                                         
{'loss': '0.6134', 'grad_norm': '0.1393', 'learning_rate': '6.12e-05', 'epoch': '2.099'}                                                                                                         
{'loss': '0.6401', 'grad_norm': '0.1314', 'learning_rate': '6.075e-05', 'epoch': '2.105'}                                                                                                        
{'loss': '0.6419', 'grad_norm': '0.1284', 'learning_rate': '6.031e-05', 'epoch': '2.112'}                                                                                                        
{'loss': '0.6266', 'grad_norm': '0.1294', 'learning_rate': '5.987e-05', 'epoch': '2.119'}                                                                                                        
{'loss': '0.6439', 'grad_norm': '0.1466', 'learning_rate': '5.942e-05', 'epoch': '2.125'}                                                                                                        
{'loss': '0.631', 'grad_norm': '0.1474', 'learning_rate': '5.898e-05', 'epoch': '2.132'}                                                                                                         
{'loss': '0.6212', 'grad_norm': '0.1445', 'learning_rate': '5.854e-05', 'epoch': '2.138'}                                                                                                        
{'loss': '0.6301', 'grad_norm': '0.1348', 'learning_rate': '5.809e-05', 'epoch': '2.145'}                                                                                                        
{'loss': '0.6396', 'grad_norm': '0.1277', 'learning_rate': '5.765e-05', 'epoch': '2.152'}                                                                                                        
{'loss': '0.628', 'grad_norm': '0.1306', 'learning_rate': '5.721e-05', 'epoch': '2.158'}                                                                                                         
{'loss': '0.6197', 'grad_norm': '0.1455', 'learning_rate': '5.676e-05', 'epoch': '2.165'}                                                                                                        
{'loss': '0.6222', 'grad_norm': '0.153', 'learning_rate': '5.632e-05', 'epoch': '2.171'}                                                                                                         
{'loss': '0.6255', 'grad_norm': '0.1436', 'learning_rate': '5.588e-05', 'epoch': '2.178'}                                                                                                        
{'loss': '0.6369', 'grad_norm': '0.1295', 'learning_rate': '5.543e-05', 'epoch': '2.185'}                                                                                                        
{'loss': '0.6321', 'grad_norm': '0.1439', 'learning_rate': '5.499e-05', 'epoch': '2.191'}                                                                                                        
{'loss': '0.6181', 'grad_norm': '0.1296', 'learning_rate': '5.455e-05', 'epoch': '2.198'}                                                                                                        
{'loss': '0.6242', 'grad_norm': '0.1377', 'learning_rate': '5.41e-05', 'epoch': '2.204'}                                                                                                         
{'loss': '0.6447', 'grad_norm': '0.1279', 'learning_rate': '5.366e-05', 'epoch': '2.211'}                                                                                                        
{'loss': '0.6393', 'grad_norm': '0.1185', 'learning_rate': '5.322e-05', 'epoch': '2.218'}                                                                                                        
{'loss': '0.6068', 'grad_norm': '0.1249', 'learning_rate': '5.277e-05', 'epoch': '2.224'}                                                                                                        
{'loss': '0.6323', 'grad_norm': '0.1349', 'learning_rate': '5.233e-05', 'epoch': '2.231'}                                                                                                        
{'loss': '0.6304', 'grad_norm': '0.1383', 'learning_rate': '5.188e-05', 'epoch': '2.237'}                                                                                                        
{'loss': '0.61', 'grad_norm': '0.1417', 'learning_rate': '5.144e-05', 'epoch': '2.244'}                                                                                                          
{'loss': '0.6356', 'grad_norm': '0.1278', 'learning_rate': '5.1e-05', 'epoch': '2.251'}                                                                                                          
{'loss': '0.6269', 'grad_norm': '0.145', 'learning_rate': '5.055e-05', 'epoch': '2.257'}                                                                                                         
{'loss': '0.6308', 'grad_norm': '0.1302', 'learning_rate': '5.011e-05', 'epoch': '2.264'}                                                                                                        
{'loss': '0.639', 'grad_norm': '0.1486', 'learning_rate': '4.967e-05', 'epoch': '2.27'}                                                                                                          
{'loss': '0.6268', 'grad_norm': '0.1312', 'learning_rate': '4.922e-05', 'epoch': '2.277'}                                                                                                        
{'loss': '0.6424', 'grad_norm': '0.1324', 'learning_rate': '4.878e-05', 'epoch': '2.284'}                                                                                                        
{'loss': '0.6347', 'grad_norm': '0.1416', 'learning_rate': '4.834e-05', 'epoch': '2.29'}                                                                                                         
{'loss': '0.6298', 'grad_norm': '0.1345', 'learning_rate': '4.789e-05', 'epoch': '2.297'}                                                                                                        
{'loss': '0.6137', 'grad_norm': '0.1369', 'learning_rate': '4.745e-05', 'epoch': '2.303'}                                                                                                        
{'loss': '0.6482', 'grad_norm': '0.1313', 'learning_rate': '4.701e-05', 'epoch': '2.31'}                                                                                                         
{'loss': '0.6068', 'grad_norm': '0.1354', 'learning_rate': '4.656e-05', 'epoch': '2.316'}                                                                                                        
{'loss': '0.6193', 'grad_norm': '0.1331', 'learning_rate': '4.612e-05', 'epoch': '2.323'}                                                                                                        
{'loss': '0.6272', 'grad_norm': '0.1322', 'learning_rate': '4.568e-05', 'epoch': '2.33'}                                                                                                         
{'loss': '0.6626', 'grad_norm': '0.1331', 'learning_rate': '4.523e-05', 'epoch': '2.336'}                                                                                                        
{'loss': '0.6155', 'grad_norm': '0.1391', 'learning_rate': '4.479e-05', 'epoch': '2.343'}                                                                                                        
{'loss': '0.6366', 'grad_norm': '0.1374', 'learning_rate': '4.435e-05', 'epoch': '2.349'}                                                                                                        
{'loss': '0.6492', 'grad_norm': '0.146', 'learning_rate': '4.39e-05', 'epoch': '2.356'}                                                                                                          
